season,round,pick,team,pfr_player_name,position,age,hof,allpro,probowls,seasons_started,seasons_played,w_av,games,RAS,w_av_py,stratum
1990,2,26,DAL,Alexander Wright,WR,23,FALSE,0,0,2,7,14,86,9.88,2,Stratum 4
1990,2,27,ATL,Darion Conner,LB,22,FALSE,0,0,6,8,30,114,8.65,3.75,Stratum 3
1990,2,28,NYJ,Reggie Rembert,WR,23,FALSE,0,0,0,4,5,28,3.95,1.25,Stratum 1
1990,2,31,PHO,Anthony Thompson,RB,23,FALSE,0,0,0,3,6,37,4.91,2,Stratum 1
1990,2,32,CHI,Fred Washington,DT,23,FALSE,0,0,0,1,1,11,6.48,1,Stratum 2
1990,2,36,IND,Anthony Johnson,RB,22,FALSE,0,0,3,11,32,159,5.65,2.909090909090909,Stratum 1
1990,2,37,RAI,Aaron Wallace,LB,23,FALSE,0,0,2,9,22,102,9.41,2.4444444444444446,Stratum 4
1990,2,38,CIN,Harold Green,RB,22,FALSE,0,1,6,9,40,124,7.31,4.444444444444445,Stratum 2
1990,2,42,BUF,Carwell Gardner,FB,23,FALSE,0,0,0,8,7,101,6.18,0.875,Stratum 1
1990,2,43,PIT,Kenny Davidson,DE,23,FALSE,0,0,4,7,30,93,9.71,4.285714285714286,Stratum 4
1990,2,46,WAS,Andre Collins,LB,22,FALSE,0,0,5,10,42,144,7.37,4.2,Stratum 2
1990,2,50,PHI,Mike Bellamy,WR,24,FALSE,0,0,0,1,0,6,7.19,0,Stratum 2
1990,2,51,NYG,Mike Fox,DE,23,FALSE,0,0,4,9,41,133,2.94,4.555555555555555,Stratum 1
1990,3,54,MIN,Mike Jones,TE,23,FALSE,0,0,0,3,0,31,5.97,0,Stratum 1
1990,3,57,SDG,Jeff Mills,LB,21,FALSE,0,0,0,4,6,46,6.84,1.5,Stratum 2
1990,3,58,PHO,Ricky Proehl,WR,22,FALSE,0,0,6,17,56,244,6.77,3.2941176470588234,Stratum 2
1990,3,60,SDG,Leo Goeas,OG,24,FALSE,0,0,5,8,33,111,8.33,4.125,Stratum 3
1990,3,61,CHI,Tim Ryan,DE,22,FALSE,0,0,0,4,7,58,1.32,1.75,Stratum 1
1990,3,64,DAL,Jimmie Jones,DT,24,FALSE,0,0,3,8,33,121,9.72,4.125,Stratum 4
1990,3,65,CIN,Bernard Clark,LB,23,FALSE,0,0,0,2,2,28,1.43,1,Stratum 1
1990,3,70,PIT,Neil O'Donnell,QB,24,FALSE,0,1,7,14,60,125,9.82,4.285714285714286,Stratum 4
1990,3,71,NOR,Joel Smeenge,DE,22,FALSE,0,0,3,11,30,156,9.26,2.727272727272727,Stratum 3
1990,3,72,HOU,Willis Peguese,DE,23,FALSE,0,0,0,4,4,35,8.53,1,Stratum 3
1990,3,74,MIN,Marion Hobby,DE,23,FALSE,0,0,0,3,5,42,0.74,1.6666666666666667,Stratum 1
1990,3,75,GNB,Bobby Houston,LB,22,FALSE,0,0,5,9,34,109,9.4,3.7777777777777777,Stratum 4
1990,3,77,PHI,Fred Barnett,WR,24,FALSE,0,1,6,8,44,96,9.94,5.5,Stratum 4
1990,3,79,NYG,Greg Mark,DE,23,FALSE,0,0,0,1,0,6,2.5,0,Stratum 1
1990,3,81,PIT,Craig Veasey,DT,23,FALSE,0,0,0,6,7,69,6.9,1.1666666666666667,Stratum 2
1991,1,1,DAL,Russell Maryland,DT,22,FALSE,0,1,10,10,60,154,6.14,6,Stratum 1
1991,1,4,DEN,Mike Croel,LB,22,FALSE,0,0,6,8,34,102,9.94,4.25,Stratum 4
1991,1,8,PHI,Antone Davis,OT,24,FALSE,0,0,6,7,35,97,8.25,5,Stratum 3
1991,1,11,NWE,Pat Harlow,OT,22,FALSE,0,0,6,8,34,105,5.5,4.25,Stratum 1
1991,1,13,ATL,Mike Pritchard,WR,21,FALSE,0,0,6,9,43,127,9.27,4.777777777777778,Stratum 3
1991,1,14,NWE,Leonard Russell,RB,21,FALSE,0,0,5,6,26,85,5.1,4.333333333333333,Stratum 1
1991,1,17,WAS,Bobby Wilson,DT,23,FALSE,0,0,2,4,12,42,1.88,3,Stratum 1
1991,1,18,CIN,Alfred Williams,DE,22,FALSE,1,1,5,9,48,128,8.4,5.333333333333333,Stratum 3
1991,1,20,DAL,Kelvin Pritchett,DT,21,FALSE,0,0,4,14,34,208,7.72,2.4285714285714284,Stratum 2
